1.000000000000000000e+01 8.739399999999999647e-28
1.020899999999999963e+01 9.095799999999999912e-28
1.042300000000000004e+01 9.470500000000000607e-28
1.064100000000000001e+01 9.889700000000000732e-28
1.086400000000000077e+01 1.033599999999999996e-27
1.109099999999999930e+01 1.083099999999999914e-27
1.132399999999999984e+01 1.136300000000000041e-27
1.156099999999999994e+01 1.195199999999999965e-27
1.180300000000000082e+01 1.258899999999999934e-27
1.205000000000000071e+01 1.329100000000000035e-27
1.230199999999999960e+01 1.405399999999999921e-27
1.255899999999999928e+01 1.489400000000000085e-27
1.282199999999999918e+01 1.580900000000000084e-27
1.309099999999999930e+01 1.681400000000000101e-27
1.336500000000000021e+01 1.790900000000000135e-27
1.364499999999999957e+01 1.911000000000000142e-27
1.392999999999999972e+01 2.041900000000000027e-27
1.422199999999999953e+01 2.185200000000000104e-27
1.451999999999999957e+01 2.341099999999999918e-27
1.482300000000000040e+01 2.511400000000000047e-27
1.513400000000000034e+01 2.696499999999999942e-27
1.545100000000000051e+01 2.897999999999999916e-27
1.577399999999999913e+01 3.116699999999999949e-27
1.610399999999999920e+01 3.354100000000000221e-27
1.644099999999999895e+01 3.611200000000000256e-27
1.678500000000000014e+01 3.889400000000000106e-27
1.713700000000000045e+01 4.190000000000000046e-27
1.749599999999999866e+01 4.514499999999999903e-27
1.786199999999999832e+01 4.863900000000000274e-27
1.823600000000000065e+01 5.239999999999999943e-27
1.861700000000000088e+01 5.643999999999999775e-27
1.900700000000000145e+01 6.077400000000000310e-27
1.940500000000000114e+01 6.541600000000000523e-27
1.981099999999999994e+01 7.038200000000000368e-27
2.022599999999999909e+01 7.568600000000000255e-27
2.064900000000000091e+01 8.134200000000000594e-27
2.108200000000000074e+01 8.736600000000000622e-27
2.152299999999999969e+01 9.377099999999999899e-27
2.197400000000000020e+01 1.005699999999999942e-26
2.243299999999999983e+01 1.077900000000000059e-26
2.290299999999999869e+01 1.154199999999999981e-26
2.338299999999999912e+01 1.234999999999999947e-26
2.387199999999999989e+01 1.320199999999999970e-26
2.437199999999999989e+01 1.410100000000000014e-26
2.488200000000000145e+01 1.504800000000000067e-26
2.540299999999999869e+01 1.604400000000000118e-26
2.593499999999999872e+01 1.708899999999999880e-26
2.647700000000000031e+01 1.818599999999999890e-26
2.703200000000000003e+01 1.933499999999999863e-26
2.759799999999999898e+01 2.053800000000000062e-26
2.817500000000000071e+01 2.179399999999999925e-26
2.876500000000000057e+01 2.310500000000000001e-26
2.936700000000000088e+01 2.447199999999999993e-26
2.998199999999999932e+01 2.589499999999999900e-26
3.060999999999999943e+01 2.737500000000000285e-26
3.125000000000000000e+01 2.891299999999999987e-26
3.190399999999999991e+01 3.050900000000000155e-26
3.257200000000000273e+01 3.216300000000000215e-26
3.325399999999999778e+01 3.387500000000000166e-26
3.395000000000000284e+01 3.564699999999999986e-26
3.466100000000000136e+01 3.747799999999999973e-26
